2017,4,SH.600056,20180331,20171231,0.037012252,0.033695141,1.27E-05,1.37E-05,0.000168478,0.155830845,0.15521598,0.277932352,0.284746666,0.269308217
2011,4,SH.600057,20120323,20111231,0.022613471,0.018974231,0.000289392,5.26E-05,0.005011985,0.050727177,0.061906588,0.223426206,0.246219104,0.280749119
2012,4,SH.600057,20130412,20121231,0.022682697,0.018283756,0.000177529,4.21E-05,0.00492037,0.053059706,0.060979535,0.21948947,0.286531784,0.255943645
2013,4,SH.600057,20140401,20131231,0.021921223,0.02005137,0.000131461,3.66E-05,0.006581973,0.060070626,0.120053728,0.227442966,0.140418181,0.269441693
2014,4,SH.600057,20150423,20141231,0.024667143,0.024277072,8.34E-05,3.53E-05,0.001630733,0.106176639,0.157082374,0.22705352,0.160070892,0.267158251
2015,4,SH.600057,20160429,20151231,0.02422872,0.02087994,7.32E-05,3.05E-05,0.001122192,0.145573522,0.174594582,0.22560218,0.333993373,0.299617029
2016,4,SH.600057,20170426,20161231,0.023582621,0.016626618,0.000135458,3.57E-05,0.002304203,0.173349725,0.227091243,0.231951421,0.319390796,0.271485527
2017,4,SH.600057,20180424,20171231,0.027297689,0.021294224,0.000223645,4.35E-05,0.001764643,0.199424421,0.245091237,0.238747113,0.224724317,0.315708453
2007,4,SH.600058,20080329,20071231,0.023005745,0.018118043,0.000214678,2.27E-05,0.001731221,0.10617343,0.315588414,0.281718933,0.260080519,0.335353599
2008,4,SH.600058,20090328,20081231,0.023098046,0.015300908,0.000220575,2.09E-05,0.002756399,0.155261683,0.275914703,0.257400617,0.215272877,0.220447969
2009,4,SH.600058,20100327,20091231,0.022105823,0.013892341,0.000135565,1.70E-05,0.002966027,0.185642613,0.306999451,0.225714352,0.250544919,0.260099689
2010,4,SH.600058,20110326,20101231,0.02390567,0.015742811,0.000194946,2.29E-05,0.002938853,0.194575332,0.316568637,0.231667418,0.298773768,0.271037401
